num_trajectories,success_rate,frechet_km_mean,frechet_km_median,frechet_success_mean,frechet_success_median,ms_per_traj_mean,ms_per_traj_median,ms_per_traj_p95,ms_total,model_name
50,0.98,1170.573948564127,586.249576163862,997.2070586283888,586.1978963401234,42.013659994117916,25.08275001309812,135.87586490903044,2100.682999705896,xgb_coarse_simple_greedy
50,1.0,1010.6021909755968,586.3016535246958,1010.6021909755968,586.3016535246958,508.0966939916834,275.03874991089106,1679.4513850356445,25404.83469958417,xgb_coarse_simple_cisc
50,1.0,934.9297433677089,586.2499737009573,934.9297433677089,586.2499737009573,39.08867600839585,22.71845005452633,116.2151600467041,1954.4338004197925,xgb_coarse_full_greedy
50,1.0,945.6663741491896,574.1007517071126,945.6663741491896,574.1007517071126,476.7072500055656,257.4608001159504,1544.8956499225458,23835.36250027828,xgb_coarse_full_cisc
50,1.0,1728.3642333857354,625.4166532702546,1728.3642333857354,625.4166532702546,0.9750139946117997,0.28089992702007294,4.261065006721764,48.750699730589986,shortest_path
